address,year,day,length,weight,count,looped,neighbors,income,label,date
1LXdXFJHoqJpZoeN4x9Xujv7vVRAtjtxdB,2013,252,2,0.125,1,0,1,102156554.0,white,2013-09-09
18UxwNVLPo7vyRkCgs5wusUfhhbMYhApAu,2013,252,10,0.921875,15,0,1,2025260000.0,white,2013-09-09
1MNfBWWj9Yq8opUq5MAHYQ5o2SiB28MBzv,2013,252,0,0.5,1,0,1,66000000.0,white,2013-09-09
1GfZG7AwKzV4Cgyrx82fgmKsBS5dLEro6C,2013,252,20,0.25,1,0,2,129890000.0,white,2013-09-09
1P5gg3WkUuigwvm8QPcWjb9Qmz72STE9b5,2013,252,0,0.5,1,0,2,294200000.0,white,2013-09-09
1NCoVeHxLS4TfVvyKR7R3qQBVyGb8pfgBD,2013,252,96,0.148445129,4,0,2,153810132.0,white,2013-09-09
1AMXEUJzDjrrC3Rpwz5qgbcK4knRv6Aok,2013,252,0,0.5,1,0,1,431978035.0,white,2013-09-09
17o9CfCS3fTcjvxwe7ZTqat15SYuWXRTvY,2013,252,138,0.144050571,533,132,2,2300000000.0,white,2013-09-09
1K7pZqBhiaV3gagSu9ftEbssn5ucvVfncM,2013,252,2,0.5,1,0,2,200000000.0,white,2013-09-09
1Q5fcjbEyLERofV9k8n9bFdUnBKbgyrFZd,2013,252,2,0.013157895,1,0,2,94000000.0,white,2013-09-09
18JrsX424TYf1L1Cw14bRyeBvtijFHWhNv,2013,252,144,0.027523104,532,0,2,160193000.0,white,2013-09-09
1Lu4hjUr1QQmFmZV6a7BuG4PpZYcStAXgo,2013,252,42,3.05e-05,1,0,2,46385824.0,white,2013-09-09
1FJrHW49emaRZC2wko1nSFtwRu234b96iX,2013,252,14,0.0078125,2,0,1,125000000.0,white,2013-09-09
1KtTea2RV7JTDhDtGHhghTvicEGcHYRcmV,2013,252,56,0.026666466,51,0,1,188000000.0,white,2013-09-09
1HfVwd46k7Moe2rMTV3yexB741ATjqSACA,2013,252,144,0.110092417,548,0,2,635772750.0,white,2013-09-09
1HBaR83BqbXRvxrtWkmyp59WtQAnrx8W1j,2013,252,134,2.78e-17,1,0,2,2916350000.0,white,2013-09-09
1AtKH9QDx62mCU47TX4gUieqgmfHdZwGuh,2013,252,78,6.77e-05,7,0,2,802781900.0,white,2013-09-09
1DmGURP44FLA8pEfVUpA2QJz8i81SQZNjy,2013,252,4,0.000389531,2,0,2,102292729.0,white,2013-09-09
1DBVDHoA34oW657iCcKvuMztHLA4WrEbBk,2013,252,16,1.0859375,13,0,1,737000000.0,white,2013-09-09
1EwgPCgBePW8Bd8EWwdYgeftAvdHrwHogC,2013,252,8,0.0625,1,0,2,194800000.0,white,2013-09-09
1JWVZ9qiST9tQMh1QVCmMfWYAACDXVRZBL,2013,252,6,0.729166667,8,0,1,2000000000.0,white,2013-09-09
14Rz2uy3AUNhNzET7eAgbiTRQ29mpeJCdJ,2013,252,4,0.5,2,0,2,799950000.0,white,2013-09-09
1B9LB9Zb9x1PkVk54DPFD3PwvFSxAmCJF6,2013,252,40,9.54e-07,1,0,2,201580000.0,white,2013-09-09
15qGJ2BRsyXRvWc6Mb1oZrUeYAk3QtcYPh,2013,252,8,0.062851908,6,0,5,500000000.0,white,2013-09-09
1EnTBAg941EgvGZAva8nCWkQAJBrRdaR1r,2013,252,0,0.5,1,0,1,1458214959.0,white,2013-09-09
13pDV67rkWR7AenZbSN9chdMULeWUPbtT1,2013,252,2,0.25,1,0,2,100000000.0,white,2013-09-09
13URU4YgMATd8UtVbr228uwcBCaxzsUeZE,2013,252,10,0.149305556,3,0,2,2840000000.0,white,2013-09-09
1JZLXQvppZYgzgRyWEySy8cRZgYdYnjitW,2013,252,4,0.25,1,0,1,125000000.0,white,2013-09-09
12u9cXVSfqoQkkG2uihxLs1u7oZSnXBCpV,2013,252,20,0.28834635399999997,15,0,2,1357251879.0,white,2013-09-09
1JVr8XtjiAbq9ZxrxNkHsf8g9x7NbAt9j2,2013,252,12,0.055555556,3,0,2,5763844979.0,white,2013-09-09
1HEbCW9NE2ph4Mi3eL4TyHNTn6xFHeZG6n,2013,252,78,0.0625,1,0,2,1036583000.0,white,2013-09-09
1MDK3LZb5eAWYwNzeMCX7De5byzRhSLsKX,2013,252,24,0.021565755,6,0,2,39800000.0,white,2013-09-09
196hGpaGDRc9vzTcwctHdtv5FLjJNHHRY,2013,252,6,0.59375,7,0,2,802100000.0,white,2013-09-09
1MEeU9TRCDJqf8g6e7iav81mt1b1xeghQV,2013,252,6,0.125,1,0,1,200000000.0,white,2013-09-09
16CVzFbVVJfuYvg6BvWejxZdbwD7i7r43R,2013,252,6,0.25,1,0,2,902156587.0,white,2013-09-09
1LTQKNNkMU66pNpVjt6akzrMZfd5mTzMuM,2013,252,0,0.5,1,0,2,3041849201.0,white,2013-09-09
1FiyWtqHygzN1C3Cs5nHvYyQSx8CDrZjf4,2013,252,2,0.14285714300000002,4,4,2,1799980000.0,white,2013-09-09
15P36A44ueacCZ3CXdbFMMSGC7F2uWusXh,2013,252,0,1.0,1,0,1,124000000.0,white,2013-09-09
1EoUnzZeUv1tDWmPP95pD1vUQvJhsWtGj9,2013,252,28,0.000691732,2,0,2,1475330000.0,white,2013-09-09
1LTSfKdwGmfdTLJTsdsLZsutLmQ8gYHUne,2013,252,2,0.25,1,0,2,194000000.0,white,2013-09-09
1C8MSENXpc8mNMc9xysyQDEb5yLSZKq6by,2013,252,114,1.056526998,473,0,2,980719723.0,white,2013-09-09
1MLRSi7YMTqwahaVgAUpnTaFtaEPWVr6Tc,2013,252,64,3.73e-09,1,0,2,44968754715.0,white,2013-09-09
1G5FtqdppQJ8owABL8WgDQn4ii9m7yV4EU,2013,252,14,0.0625,2,0,1,2945930000.0,white,2013-09-09
1PNHR5XKJyGw6eEma6FsXmMMMyAJB5ZYJv,2013,252,2,0.25,1,0,2,100000000.0,white,2013-09-09
16mKAARAtFsqyUJgBA4jRPK6EZBQPMuL4s,2013,252,16,0.001953125,1,0,2,400000000.0,white,2013-09-09
19n28oFhp5YtUQqKawzNXLYEsrWRMbXfaN,2013,252,0,1.0,1,0,1,35450000.0,white,2013-09-09
13b9o7e24BLPM2uF7zC7AYmPTErHKfMLDG,2013,252,0,1.0,1,0,2,100000000.0,white,2013-09-09
132kay5h1A8z7iWRp3oov9CUJVwc1S2LeB,2013,252,4,0.5,3,0,1,30000000.0,white,2013-09-09
12cTE3U61KN1DwPixJzrz9h5eYyMX7ayKG,2013,252,0,0.5,1,0,1,87340000.0,white,2013-09-09
1FYaGjWgVvLogFzyMzWG83A4dxmuq7EKhY,2013,252,24,0.000976563,1,0,1,99950000.0,white,2013-09-09
1CgMM2AWTVKguC6UANoj6Jj85a5fgtuAyg,2013,252,4,0.25,1,0,2,906000000.0,white,2013-09-09
13yC3Bwxo1E2wyZg6d4JY899FCcKtzz5KC,2013,252,2,0.5,1,0,2,50000000.0,white,2013-09-09
19EX6whQnfcLg9r72zNDESgjCjLpa7AhPS,2013,252,6,0.083333333,1,0,2,300000000.0,white,2013-09-09
1PjzN8PKxKPwYJMWuKE6Va6HbnUbm7FHsy,2013,252,22,0.008333333,1,0,2,578221948.0,white,2013-09-09
1MQj1cKe2xYUtKPjnquSciRSctfaSrJ1PK,2013,252,0,1.0,1,0,1,64420000.0,white,2013-09-09
1JE5VFjsxPoXhuzE4zSaCyeQQaBfZHQP5F,2013,252,0,0.5,1,0,1,42665063.0,white,2013-09-09
13QCRtF3k1sxeaQcv3DWSgu3V4bD3ei3Qe,2013,252,2,1.5,4,0,1,145729775.0,white,2013-09-09
1Hf6VagckjBXQb9dykGwMMgsA4C34s8Cqo,2013,252,24,0.140625,2,0,2,270950000.0,white,2013-09-09
1MZMnRZW5oVjAL4aUuyjSCZCSSYai4NNEx,2013,252,14,0.022569443999999998,3,0,3,6000000000.0,white,2013-09-09
1HxdFTueFZXa7zjjcTCTc1AbJLyQC7omGg,2013,252,0,1.0,1,0,2,227605810.0,white,2013-09-09
18WM28FMa19ghtKwZ17C11z9c6f3fPGKmd,2013,252,120,3.55e-15,1,0,2,39379534169.0,white,2013-09-09
18DhWnw9F3xnow6pFTZqejh6w7SuQx6wQM,2013,252,4,0.875,3,0,4,1214900000.0,white,2013-09-09
12ECfZq7tSktnd2ER2sCVDsDYXv6TkEpxj,2013,252,0,0.5,1,0,2,186840890.0,white,2013-09-09
1EGod56LPHwMiPPLdQjACJzWYUqsuyPD16,2013,252,8,0.5,3,0,1,49950000.0,white,2013-09-09
1CG1E67fJwjTvrc78gLsWW8WMYqeTqKXCf,2013,252,10,0.09375,4,0,2,129220000.0,white,2013-09-09
1E2LdXm9tMzcqt7wdQr6TLKtHULyPk4o2w,2013,252,2,1.25,1,1,3,1399750000.0,white,2013-09-09
1NXF1oKcw2s3GaexYUAqjB1Tt6a6jREm1H,2013,252,10,0.569196429,13,0,2,105000000.0,white,2013-09-09
19QAibnt561rZCLryFUBaubZxQo6gJLsvN,2013,252,20,1.0,1,0,2,36860000.0,white,2013-09-09
1NCo35T2Pi5Lz97j5aRQJ8RDvgWt5KmmGZ,2013,252,0,1.0,1,0,1,76808521.0,white,2013-09-09
16hn9A8Pdi9mQkb2mn8sktxS4qmofGDs3f,2013,252,10,0.07361111099999999,3,0,1,550000000.0,white,2013-09-09
1MSba7qGd5htQfiErPXA2KV2fDYrX3XQ1j,2013,252,18,0.000976563,1,0,2,4488100000.0,white,2013-09-09
1QBCaSurtKftEnf5rALpgZ9hC48aXbpwyB,2013,252,4,1.0,3,0,2,3225049470.0,white,2013-09-09
174acawtDPmeQNttxBpkARYQUnUDrANwpX,2013,252,4,0.125,1,0,1,187229000.0,white,2013-09-09
1EJLoEc2zigEKx6qjM5Y3Z5K9X9Dj32CNZ,2013,252,128,0.148002503,472,0,2,873130000.0,white,2013-09-09
19m4EoajErAGSdvYDFxtDR3iwm56Lx9ks,2013,252,18,0.011067708,2,0,2,115070000.0,white,2013-09-09
13rUmq6rXrKGN5DQNpwh9cdhSW47EbzQva,2013,252,16,0.0625,1,0,1,145333654.0,white,2013-09-09
1Be6WTQaFFNWSvL9yyJZLGtLcvoHiqufck,2013,252,2,0.25,1,0,2,88000000.0,white,2013-09-09
19dgtrph8vAdxDQhAqAa6FY2G4nFrzAjF5,2013,252,6,0.0625,1,0,2,1078970000.0,white,2013-09-09
1JJLBT33Qjryc7GPvXZvgENNd24EyzNfdn,2013,252,6,0.125,1,0,1,8266650000.0,white,2013-09-09
1LmFLrWh2Am1JaE59ZPTvYjNRTG75uRtuA,2013,252,132,0.609034505,531,0,2,107150000.0,white,2013-09-09
1DZo63by6VCdJCTYx5dP4ocTJYdHWGNkJN,2013,252,60,0.20008759199999998,20,0,2,882900000.0,white,2013-09-09
1CXFLQnVxc8ZuX57zuZzQPyAqi21Ci2i4T,2013,252,6,1.0,1,0,2,1048645949.0,white,2013-09-09
17oQJ1GeRgPzipzpQ8eUhG5AX8htDjxDEc,2013,252,2,1.0,1,0,1,61634232.0,white,2013-09-09
17L7rpZcLadaajShsRaVsA5eN5oXpLKb38,2013,252,114,1.0,2,0,3,289772827.0,white,2013-09-09
1DNYJBMroe8Q6nGuSucyuHUx3UPhcRVYS,2013,252,142,0.088723494,474,0,2,132925209.0,white,2013-09-09
1BhCZRpfCG7VL2K4BbWTwBoQFYxHbneqk3,2013,252,0,0.5,1,0,1,127000000.0,white,2013-09-09
1MV8LBWJCqeuZmnzraQotbuLMBCFoHh2DR,2013,252,0,0.5,1,0,2,209750000.0,white,2013-09-09
17qjHmLtr7rAPVM9iMjmsRNrffPWdET25v,2013,252,4,0.125,2,0,2,566100000.0,white,2013-09-09
1Pu4BJNuPpetEPMQXWfPDmytYEq1yk2YNa,2013,252,42,0.004366048,11,0,2,1001827864.0,white,2013-09-09
1PN9VaopGbZWwpzke31oKF8vvY9GyBzJT1,2013,252,30,3.05e-05,1,0,2,3407540000.0,white,2013-09-09
1EtQsMbAiofVsgjiHvHAR8gFx7cXqwYD3R,2013,252,8,0.03125,1,0,2,2548910000.0,white,2013-09-09
1E298UTDEXbjKXMcGShKK5NFEnf49m3rCF,2013,252,0,0.043478261,1,0,1,52505990.0,white,2013-09-09
1KrwH6PBWiWmaQsM2d6ryXpRqpUwh6rQ2M,2013,252,0,1.0,1,0,2,122000000.0,white,2013-09-09
1BvLQPpYmtVfAArYJWt7KntTyCTfrKGuEq,2013,252,56,2.3800000000000001e-07,1,0,2,32300000.0,white,2013-09-09
1FXc3BLnD55FpjVn4Fxo2ACohnGvKH7Rgu,2013,252,0,1.0,1,0,1,630000000.0,white,2013-09-09
1Ja1Cnaiyrc85VWPiVALL43fePnnq8CqfF,2013,252,0,0.5,1,0,2,4222260000.0,white,2013-09-09
13wu9yySx4QRHBDyeSkEgWxAAhFCp7X6px,2013,252,8,0.25,1,0,2,60000000.0,white,2013-09-09
12GRVZhUS5CyuUTxTYKdqLei6C4dC4xzGF,2013,252,0,1.0,1,0,1,103836000.0,white,2013-09-09
1DkS5v5QzLsZJ9M2cgdCJBqG5dB8wc1q7L,2013,252,0,0.5,1,0,1,78236361.0,white,2013-09-09
1JjsE4adEG9u4MRgeeYFsvc2kGw9L1aMwg,2013,252,12,0.03125,2,0,2,1443380000.0,white,2013-09-09
1Lr9mLBDEnNT5cpKXfEGACUx5zLPKCH4iP,2013,252,14,1.0,1,0,2,31682161.0,white,2013-09-09
1DAr1rbNbLsZnWaiFhVV7UjcbxfPujsDYZ,2013,252,2,0.25,1,0,2,48831501.0,white,2013-09-09
1Hg2Goa8T9ketjEfy6aindJ2b3cNnjwch6,2013,252,2,0.00265252,1,0,1,100000000.0,white,2013-09-09
1NpM8yZLHS69xhgGn4S8bfEMBuciSqNJvT,2013,252,0,0.5,1,0,2,192500000.0,white,2013-09-09
1Pie3746vpEbaw6pvfaAJ7TkYEQoi7aCTn,2013,252,0,0.5,1,0,2,30000000.0,white,2013-09-09
14e2fKKwGxKoD8qpTqEUY2ngmebsd8g1im,2013,252,36,0.01599451,8,0,2,390820592.0,white,2013-09-09
1FHUP2EnkDHRACb3czN9r5VKVNVb9b6GQk,2013,252,144,0.09921775199999999,1629,0,2,63818613.0,white,2013-09-09
19Gy288RLQsJunSWbAETaFGC2zHXNTegmk,2013,252,12,0.046889796,3,0,1,100000000.0,white,2013-09-09
12A2RowzfJCtYa3S9z5dbFMCGoXmUXDF3i,2013,252,4,0.5,1,0,2,2632960530.0,white,2013-09-09
1HqkwtVZaEMucD4dWdWPFEjazvmWe6DHhQ,2013,252,38,7.63e-06,1,0,1,87000000.0,white,2013-09-09
1BznwcYvNHGW5DAKwCJavbPPad3oyqAz1F,2013,252,0,0.5,1,0,2,1055354186.0,white,2013-09-09
1KjuNjgytHa3PBioqB9eRrcmCibggeUfBj,2013,252,0,1.0,1,0,2,45800000.0,white,2013-09-09
14EsfXNegoejMfnmYdd23EbwbMmdzyjo3i,2013,252,6,0.0625,1,0,2,120000000.0,white,2013-09-09
1g8sVkB3dDuo35VGS9ET9F9y5fKyf9KJG,2013,252,128,0.30564587,480,471,2,180000000.0,white,2013-09-09
1Gy9g2AynnELJJX38JB31yCKLpKM6w5Q6g,2013,252,0,0.2,1,0,1,3714453424.0,white,2013-09-09
1NeiUhB6xZ4iKRB3GbQBf6dJzJNHyzLx8j,2013,252,144,0.055046208,543,0,2,488906750.0,white,2013-09-09
1NAenCpft9XBZKgi8JzqGxDctHU8vG94bs,2013,252,32,0.0010986330000000001,2,0,2,231370000.0,white,2013-09-09
1Ey3PAo2ZyheYq4gNSMoKy21eo9ftaAuEa,2013,252,8,1.0,1,0,2,2457840196.0,white,2013-09-09
1EkUqoLhX3wwZaAhFpUbtYksJWFUK5NDdJ,2013,252,4,0.5,1,0,2,105500000.0,white,2013-09-09
13WfmzAGA3QnihGaBJfiZtPeu7RDw9g4Bm,2013,252,0,0.5,1,0,1,85609988.0,white,2013-09-09
1C2vPCa5tVyvtZruEuKVcRbdVuNPiLnXZT,2013,252,0,2.5,3,0,3,1610000000.0,white,2013-09-09
15fLd4CVYDNnghwT9UivCRjH2L8mVHXKgk,2013,252,24,0.002766927,2,0,1,506000000.0,white,2013-09-09
1NcENqSWWniWDUZnwxkX1qPfCzXAXMkPsh,2013,252,6,0.875,3,0,1,104971600.0,white,2013-09-09
1PeffHp8qVVZjrbCoLvnCuqrGhu168fTZZ,2013,252,4,0.25,1,0,2,300000000.0,white,2013-09-09
1MCdTuywDxsMoMf6fEnTP2cLgqG64PzZX7,2013,252,0,1.0,1,0,2,70550000.0,white,2013-09-09
1EeHitJALQsPQ5XF3sAE9cCNDqHhYrnPAK,2013,252,8,0.25,1,0,1,111930000.0,white,2013-09-09
13WiPSh8DhFsYaQ3ELKN26diwhdrDypeUV,2013,252,0,1.0,1,0,2,169018800.0,white,2013-09-09
1DoNSYKtadEDiHu6bmMCerDD8DfEKorrHS,2013,252,104,0.000976563,1,0,2,1071726000.0,white,2013-09-09
1LVmX2Bc2ea6KHtwG4zid4AxAEgrZxwLL1,2013,252,4,0.5,1,0,2,1847645920.0,white,2013-09-09
1FMp7LgjtWd6CzT9ThSeuE9Qgv7Bh3GQsZ,2013,252,132,0.041725849,532,0,2,132000000.0,white,2013-09-09
1EwcBuz6TJFjVdRnJ3g2BYkyzZKWnBWGx5,2013,252,6,0.375,4,0,2,374980000.0,white,2013-09-09
18T9vBKs2muR78E9o15W1vWZkpufoD7ZhE,2013,252,2,0.0625,1,0,1,67500000.0,white,2013-09-09
1CNJBzjGwxAJiXRXUR1XRqk8jiCWbosZua,2013,252,0,1.0,1,0,2,60000000.0,white,2013-09-09
1DQTtTDuCkMdpcadHaWE1z3Xazji3qV4rH,2013,252,144,0.055032645,469,0,2,394039750.0,white,2013-09-09
1CECdS2RksiQm83oCChcQovrrh5DooyS1X,2013,252,6,0.0625,1,0,2,8062400000.0,white,2013-09-09
1LdB4xVSLuRr6PudeGgcWcd8UfD8kvPWAS,2013,252,20,1.0,5,0,1,500000000.0,white,2013-09-09
1QEDhNNK2Jbn3evGUTsifJUt7n1eYJAVKg,2013,252,6,0.0625,1,0,2,396190000.0,white,2013-09-09
12PyUiyP4zAXvidW75RHCF7Hb9uqtVWdid,2013,252,6,1.0,6,0,2,1000000000.0,white,2013-09-09
1ACdquirEbKNgf6jFhjw7wYh9r5oBPoWys,2013,252,38,0.45854472700000004,56,0,2,192331300.0,white,2013-09-09
1HXL5FH3DxmUcMPgdkmoZJRJAH475GSqJn,2013,252,6,0.125,1,0,2,44990000.0,white,2013-09-09
1CU6V9GmwXWsn11uYfNJaba3m1d4PmJU7k,2013,252,2,0.038461537999999997,1,0,2,76200000.0,white,2013-09-09
1NmVr8mniPJK8AjFvqah3tCJbQX5ZdE2vr,2013,252,88,0.688368056,5,0,2,306970000.0,white,2013-09-09
171HPa2qHUsykiKTmBwK4A6Q8WqvzHqp4m,2013,252,0,1.0,1,0,1,360000000.0,white,2013-09-09
1snubCeB4apZUsuVJvvoRBK8G7AFo15ri,2013,252,2,3.0,2,2,3,514064037.0,white,2013-09-09
1DfV6YUWNMyMKeRT9WSfiebkpBS8jTTacc,2013,252,0,0.5,1,0,2,8370000000.0,white,2013-09-09
1Nzuq5zSvH28D7x9CWdLNoZwCAkWHXskwY,2013,252,0,1.0,1,0,1,322630530.0,white,2013-09-09
1LotZQci2oAeLUZnUapBCy5ZmbrxKKoHqW,2013,252,0,1.0,1,0,2,100000000.0,white,2013-09-09
1KV2CWjDHvAf6otVEfhUPUTvYqkSdeLiiu,2013,252,24,0.004150391,2,0,2,3171399916.0,white,2013-09-09
1BfYSBuXcituLygfA7qik83LkRv7MAyKCo,2013,252,28,1.0,1,0,2,45200000.0,white,2013-09-09
17pu7AF5DC4Hk79vqm3XviAibdj6DsUSdr,2013,252,16,0.000496032,1,0,2,124623247.0,white,2013-09-09
1CSLHKARJkEzzu2VA1WX31yJd3wVoxZMxh,2013,252,6,0.5625,2,0,2,38960000.0,white,2013-09-09
15Dxgit9LAAZApBbjjPcT9qdLiUewFJQt2,2013,252,144,6.11e-25,1580,0,2,53051000.0,white,2013-09-09
1BF8SHKnT8ZysYNrj5toeu6DsuGE5XDcCR,2013,252,0,0.5,1,0,2,994000000.0,white,2013-09-09
14Qe5GjjiNjyDS63heQ7KE6cYg2H9dGUHn,2013,252,12,0.046875,4,0,1,42600000.0,white,2013-09-09
1BkcBygfm2o1JWsd9HP8zv8jRmGTCZkvjd,2013,252,0,1.0,1,0,2,45000000.0,white,2013-09-09
1DfWt2FrDsN5nxJ9FbV7DJyECV6S5eVm9E,2013,252,0,1.0,1,0,2,54662940000.0,white,2013-09-09
1AmfWA9b9FDSNP2fNUYYnoTw5f7AqLwVaE,2013,252,10,0.0625,1,0,2,199700000.0,white,2013-09-09
1F6ts1GfrEksmKemfScAZnxKCpWcA7rkt6,2013,252,0,0.5,1,0,1,30000000.0,white,2013-09-09
1J5kisBPjhNkqZk32fzKNUZD8qzsCHWENA,2013,252,4,2.0,2,1,3,79000000.0,white,2013-09-09
1ECw8iucrqQCXRJjg49S9tNg18gutHRc7L,2013,252,4,1.0,3,0,1,1020000000.0,white,2013-09-09
1Mniirei65c7uAd65pYcHotChFKKgSeBgs,2013,252,0,0.5,1,0,2,1063906421.0,white,2013-09-09
1HnJQSmaWKMYwDx2QGz6UJdZq5mTtYVLuQ,2013,252,6,0.125,1,0,2,200000000.0,white,2013-09-09
1Dtyhz8Khefv4MKpwaQYAWpRMRYsa2aLNF,2013,252,6,0.125,1,0,1,929590000.0,white,2013-09-09
1Q8FVwXE2JUKAC4eWh4S2bCs18w4XV922S,2013,252,8,0.53125,2,0,3,9601400000.0,white,2013-09-09
1FWpwS2cAGGY72P92n4kzGCSMHoVdkVwQ6,2013,252,8,0.0625,1,0,2,76992450000.0,white,2013-09-09
1H1xtsByux9Y6xV87cYCar5ZzbtukSQZ7u,2013,252,0,1.0,1,0,1,54723669.0,white,2013-09-09
1HjsPoex3ahH6pwwm6Rgym2zkzrUg65wBb,2013,252,144,1.792845075,531,528,17,11000000000.0,white,2013-09-09
1Jf15DTybvNjydvcnR2hoffNP9d84nwcVo,2013,252,80,0.291666667,2,2,5,277600611.0,white,2013-09-09
1FVJ4BRQhozyegZoQdttNbfrbbpxtcs1dt,2013,252,2,0.5,1,0,2,38310000.0,white,2013-09-09
1xffn9ce5ZE9giMPkH9T4xLzCLeXWZAC4,2013,252,0,0.5,1,0,1,78810000.0,white,2013-09-09
1LBJ85GjjVgeUvwQfrKcj2nEjs4DBfRk6d,2013,252,40,0.00390625,1,0,2,467976929.0,white,2013-09-09
1HLFANZzG19wnqyeRgF6L2rfwq5X2F97f9,2013,252,0,0.5,1,0,2,1000000000.0,white,2013-09-09
1BAmGJEcpLfHb1yWeonbXKuQy4BZq5CDuq,2013,252,144,0.17920976800000002,1586,1514,4,156256532.0,white,2013-09-09
1F2FWgvaLgpKzu1fgG3DW9DMyQycdRvdc1,2013,252,116,0.142130986,21,0,2,343751272.0,white,2013-09-09
14nCvVfECei8AFCtAWPYZGZfbrSdhJ3RXw,2013,252,18,0.00390625,1,0,2,396650000.0,white,2013-09-09
124aPnL7ud76JMkEH5fP2qrS54jN5PCwRi,2013,252,0,0.5,1,0,1,441757342.0,white,2013-09-09
16S9vvWZtnMv575DrhA414ezhCFyVqqU2o,2013,252,2,1.0,1,0,1,116000000.0,white,2013-09-09
1LhoQqW42syRCYgwHyn2b4fw9C9sQXGAeo,2013,252,4,0.25,1,0,2,44542316.0,white,2013-09-09
16ZPRNauKy7rmDi343M27zZ6n1fp4FF7Ah,2013,252,0,1.0,1,0,1,191000000.0,white,2013-09-09
16oAAeKkq3FWPXtCJAL3LnuevBaMk85Tcv,2013,252,2,0.25,1,0,2,3179950000.0,white,2013-09-09
1GfkSmn4tyQw1HCPEjrPMAWHqUX1ZhNhnG,2013,252,64,0.004334369,7,0,1,480030000.0,white,2013-09-09
1ASzruGjeG4douL9rPWYJwiHTYVYVkzX68,2013,252,0,0.5,1,0,1,62000000.0,white,2013-09-09
1AAESphtcUtZokZtq6pyPuu1nJNi73gxFD,2013,252,0,1.0,1,0,1,2530000000.0,white,2013-09-09
1PZWjUqyhvcqz4jX7LEmx79GovKKEUKL9K,2013,252,40,0.003998628,8,0,2,55008667.0,white,2013-09-09
16CEimyCNrxEuPp9U98rofbzmhg2LK73rP,2013,252,2,0.5,1,0,1,59510000.0,white,2013-09-09
1ACqhgFCqKDkE5CzQNHNEaGSxVoYYCzQqR,2013,252,0,0.5,1,0,1,500041480.0,white,2013-09-09
1LY1RAtyuBdyQRHDBEvvmMVSBZQ1e4QCTd,2013,252,2,0.035714286,1,0,2,720780000.0,white,2013-09-09
1N2zrc22ZC75oB8b8xhxMMmPgYLW5MXX7i,2013,252,14,0.03125,1,0,1,209040000.0,white,2013-09-09
12Lyq1tVTQTHfyg5yS3DQNmUDjT5yhWxK9,2013,252,6,0.125,1,0,2,212841600.0,white,2013-09-09
1PzNpcSbxqSqhBADiQTtF7miabGe3iYFBj,2013,252,42,9.53e-05,56,0,2,147105000.0,white,2013-09-09
1ELro9wnvBV7k55y99VpyqZYT7Sf8TNdb5,2013,252,10,0.1875,2,0,2,2357331564.0,white,2013-09-09
17fiUqhwLipcK9L5w5HMPiatpRR6prdQAp,2013,252,2,0.5,1,0,2,3000000000.0,white,2013-09-09
12KuCtyBBud7ctKojgmVFJMzuWMVXNrAgu,2013,252,2,0.083333333,1,0,1,33080000.0,white,2013-09-09
17pkyEzU9JeownzFT71BMuD3LQRdUW3KV8,2013,252,6,0.25,1,0,2,214950000.0,white,2013-09-09
19vPwXDqtWWixoUuaC4TYAEaNbDkHYndZm,2013,252,0,0.0625,1,0,1,501200630.0,white,2013-09-09
15c4XVVVV3iotm7ohGHWHs3zUjT3B4qiee,2013,252,6,0.0625,1,0,2,15200000000.0,white,2013-09-09
1MFfurWu3fdLhDwW3J1Ld87pPKhcSHzpWT,2013,252,130,0.0028630829999999998,526,0,1,80426251.0,white,2013-09-09
1Lts9iwnrakx7ymFZHqHGnKTuvmJp9fXS1,2013,252,52,3.81e-06,1,0,2,72990000.0,white,2013-09-09
1GY2uVQ9jpHVnF1kz7rZsTjFGHiD9EgQSB,2013,252,2,0.25,1,0,2,378430950.0,white,2013-09-09
1F2gTsJDFPfDphtGTzhAwGm55agb7kUHnR,2013,252,6,0.125,1,0,2,1000000000.0,white,2013-09-09
12WH4KXoGTqRNyVEHM7zRQWfbPKV3MbYiz,2013,252,4,0.25,1,0,2,500000000.0,white,2013-09-09
1GxnEd1gS7sdv5fP8EemQdWGVJ9XrhBsNq,2013,252,44,3.81e-06,1,0,2,3162820000.0,white,2013-09-09
1Hu1KsWSharejgcnat8KCiDTGBR3KxU6h1,2013,252,36,0.5686849860000001,8,0,2,116780000.0,white,2013-09-09
1LBrCcpUfoVJBbcpLtmEfYCLZPoL4DDbom,2013,252,10,0.2109375,14,0,1,4159850000.0,white,2013-09-09
1LhYqdC3EYZz6qM1gu6oXDpWXh7pjhVrWF,2013,252,2,2.75,7,0,9,6800040000.0,white,2013-09-09
1P3ewSi6a8R3c1yqY5z9ZiUmJXBcmvA5fc,2013,252,14,0.008680555999999999,1,1,3,1343700000.0,white,2013-09-09
1DXbH4414ymPEdU7iyCLQYVdkcwP3b3PZj,2013,252,0,1.0,1,0,2,985949237.0,white,2013-09-09
1K2Kpu6fBjhZL4Q5WwHT6q1FG8dfmCPuYT,2013,252,0,0.5,1,0,2,60000000.0,white,2013-09-09
1Gmc9Ex5rxNW8udEdgTnyYEoD9deaSXunU,2013,252,2,0.25,1,0,2,1097700000.0,white,2013-09-09
1Q3z4LHEC6KCF2D3YQCgJSc4EbTPmq5een,2013,252,0,2.0,2,0,2,1000000000.0,white,2013-09-09
